,BSS,DySS,DSM,RSM,R1FI,R,C,DySS > BSS,DySS > DSM,DySS > RSM,DySS > R1FI,R1FI > DSM,DySS EQ,Perfect EQ
0,0.0,0.0,2.0,2.0,2.0,"[[[1.0, 3.0], [-6.0, 4.0]]]","[[[-1.0, -3.0], [6.0, -4.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-2.923076932980866,0.0,"[[[-2.0, -1.0], [5.0, -7.0]]]","[[[2.0, 1.0], [-5.0, 7.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-9.999999292111935,0.0,"[[[-5.0, 1.0], [-5.0, -2.0]]]","[[[5.0, -1.0], [5.0, 2.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,2.8,2.799999990060883,2.8,"[[[1.0, 5.0], [2.0, -4.0]]]","[[[-1.0, -5.0], [-2.0, 4.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.6), ('x_1', 0.4)]]"
0,0.0,0.0,0.0,-4.0,0.0,"[[[-3.0, -3.0], [6.0, -2.0]]]","[[[3.0, 3.0], [-6.0, 2.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-4.000000660230778,0.0,"[[[-3.0, 5.0], [-2.0, 7.0]]]","[[[3.0, -5.0], [2.0, -7.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,6.0,6.0,6.0,"[[[3.0, 5.0], [-7.0, 7.0]]]","[[[-3.0, -5.0], [7.0, -7.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 1.0), ('x_1', 0.0)]]"
0,0.0,0.0,0.0,-8.0,0.0,"[[[5.0, -4.0], [-7.0, -7.0]]]","[[[-5.0, 4.0], [7.0, 7.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,0.0,-7.333333343301145,0.0,"[[[-4.0, -3.0], [-3.0, -5.0]]]","[[[4.0, 3.0], [3.0, 5.0]]]",False,False,True,False,False,[0.0],[None]
0,0.0,0.0,6.0,6.0,6.0,"[[[-1.0, -2.0], [3.0, 7.0]]]","[[[1.0, 2.0], [-3.0, -7.0]]]",False,False,False,False,False,[0.0],"[[('x_0', 0.0), ('x_1', 1.0)]]"
