,BSS,DySS,DSM,RSM,R1FI,R,C,DySS > BSS,DySS > DSM,DySS > RSM,DySS > R1FI,R1FI > DSM,DySS EQ,Perfect EQ
0,12.0,12.8,11.999999999999998,11.999999983492811,11.999999999999998,"[[[0.0, 7.0], [1.0, 4.0]]]","[[[3.0, 2.0], [5.0, 7.0]]]",True,True,True,True,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 0.6), ('x1_1,1', 0.4), ('y0_0-0', 0.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 1.0), ('a0', 6.0)]","[[('x_0', 0.6666666666666666), ('x_1', 0.3333333333333333)]]"
0,6.0,6.0,6.0,6.0,6.0,"[[[4.0, 3.0], [6.0, 0.0]]]","[[[1.0, 7.0], [0.0, 6.0]]]",False,False,False,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', 0.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 1.0), ('a0', 14.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,12.0,12.0,12.0,12.0,12.0,"[[[6.0, 3.0], [4.0, 1.0]]]","[[[5.0, 2.0], [5.0, 4.0]]]",False,False,False,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', 1.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 0.0), ('a0', 10.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,12.0,12.0,12.0,11.99999998347259,12.0,"[[[3.0, 1.0], [6.0, 2.0]]]","[[[0.0, 2.0], [5.0, 3.0]]]",False,False,True,False,False,"[('x0_0,', 0.0), ('x0_1,', 1.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', 1.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', -0.0), ('a0', 10.0)]","[[('x_0', 0.0), ('x_1', 1.0)]]"
0,10.0,10.0,10.0,10.0,10.0,"[[[5.0, 5.0], [4.0, 2.0]]]","[[[2.0, 7.0], [4.0, 6.0]]]",False,False,False,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', 0.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 1.0), ('a0', 14.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,12.0,12.0,12.0,11.999999986796936,12.0,"[[[2.0, 4.0], [6.0, 3.0]]]","[[[0.0, 0.0], [2.0, 2.0]]]",False,False,True,False,False,"[('x0_0,', 0.0), ('x0_1,', 1.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', 1.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', -0.0), ('a0', 4.0)]","[[('x_0', 0.0), ('x_1', 1.0)]]"
0,4.0,8.0,4.0,4.0,4.0,"[[[7.0, 1.0], [2.0, 1.0]]]","[[[1.0, 3.0], [0.0, 0.0]]]",True,True,True,True,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', -0.0), ('y0_1-0', 1.0), ('y0_0-1', -0.0), ('y0_1-1', -0.0), ('a0', 4.0)]","[[('x_0', 0.0), ('x_1', 1.0)]]"
0,10.0,10.0,10.0,10.0,10.0,"[[[2.0, 1.0], [5.0, 0.0]]]","[[[3.0, 7.0], [3.0, 2.0]]]",False,False,False,False,False,"[('x0_0,', 0.0), ('x0_1,', 1.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 0.0), ('x1_1,1', 1.0), ('y0_0-0', 1.0), ('y0_1-0', 0.0), ('y0_0-1', 0.0), ('y0_1-1', 0.0), ('a0', 6.0)]","[[('x_0', 0.0), ('x_1', 1.0)]]"
0,14.0,14.0,14.0,14.0,14.0,"[[[2.0, 7.0], [2.0, 6.0]]]","[[[1.0, 3.0], [5.0, 5.0]]]",False,False,False,False,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 1.0), ('x1_1,0', 0.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', -0.0), ('y0_1-0', -0.0), ('y0_0-1', -0.0), ('y0_1-1', 1.0), ('a0', 6.0)]","[[('x_0', 1.0), ('x_1', 0.0)]]"
0,12.0,13.0,12.0,12.0,12.0,"[[[7.0, 2.0], [6.0, 6.0]]]","[[[2.0, 3.0], [4.0, 5.0]]]",True,True,True,True,False,"[('x0_0,', 1.0), ('x0_1,', 0.0), ('x1_0,0', 0.0), ('x1_1,0', 1.0), ('x1_0,1', 1.0), ('x1_1,1', 0.0), ('y0_0-0', 0.0), ('y0_1-0', 1.0), ('y0_0-1', 0.0), ('y0_1-1', 0.0), ('a0', 7.0)]","[[('x_0', 0.0), ('x_1', 1.0)]]"
